"Choose an Option...","Choose an Option..."
MageSuite,MageSuite
"Performance Improvements","Performance Improvements"
Swatches,Swatches
"Async Option Prices","Async Option Prices"
"When enabled, prices for simple products on product tiles will be loaded on demand via JavaScript to reduce rendering time for POP and product tiles.","When enabled, prices for simple products on product tiles will be loaded on demand via JavaScript to reduce rendering time for POP and product tiles."
